"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"18 months","Capital and Coast","Dep0506","eligible","396","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Counties Manukau","Dep0506","eligible","1493","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","Dep0506","eligible","537","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hutt Valley","Dep0506","eligible","479","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Lakes","Dep0506","eligible","301","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","MidCentral","Dep0506","eligible","516","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","Dep0506","eligible","361","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Northland","Dep0506","eligible","600","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","South Canterbury","Dep0506","eligible","156","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Southern","Dep0506","eligible","582","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Tairawhiti","Dep0506","eligible","139","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Taranaki","Dep0506","eligible","367","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waikato","Dep0506","eligible","1304","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Wairarapa","Dep0506","eligible","143","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waitemata","Dep0506","eligible","1558","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","West Coast","Dep0506","eligible","90","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Whanganui","Dep0506","eligible","261","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","National Total","Dep0506","eligible","11949","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Auckland","Dep0506","eligible","977","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","Dep0506","eligible","768","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Canterbury","Dep0506","eligible","1003","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Capital and Coast","Dep0506","eligible","368","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Counties Manukau","Dep0506","eligible","1500","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","Dep0506","eligible","540","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Hutt Valley","Dep0506","eligible","449","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Lakes","Dep0506","eligible","316","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","MidCentral","Dep0506","eligible","514","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","Dep0506","eligible","398","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Northland","Dep0506","eligible","573","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","South Canterbury","Dep0506","eligible","136","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Southern","Dep0506","eligible","584","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Tairawhiti","Dep0506","eligible","142","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Taranaki","Dep0506","eligible","388","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Waikato","Dep0506","eligible","1321","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Wairarapa","Dep0506","eligible","147","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Waitemata","Dep0506","eligible","1511","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","West Coast","Dep0506","eligible","78","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Whanganui","Dep0506","eligible","236","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","National Total","Dep0506","eligible","12014","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Auckland","Dep0506","eligible","948","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","Dep0506","eligible","723","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Canterbury","Dep0506","eligible","980","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Capital and Coast","Dep0506","eligible","441","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Counties Manukau","Dep0506","eligible","1433","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","Dep0506","eligible","514","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Hutt Valley","Dep0506","eligible","425","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Lakes","Dep0506","eligible","340","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","MidCentral","Dep0506","eligible","567","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","Dep0506","eligible","395","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Northland","Dep0506","eligible","626","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","South Canterbury","Dep0506","eligible","154","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Southern","Dep0506","eligible","662","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Tairawhiti","Dep0506","eligible","162","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Taranaki","Dep0506","eligible","406","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Waikato","Dep0506","eligible","1300","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Wairarapa","Dep0506","eligible","142","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Waitemata","Dep0506","eligible","1441","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","West Coast","Dep0506","eligible","105","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Whanganui","Dep0506","eligible","250","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","National Total","Dep0506","eligible","11677","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Auckland","Dep0506","eligible","908","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","Dep0506","eligible","745","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Canterbury","Dep0506","eligible","948","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Capital and Coast","Dep0506","eligible","400","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Counties Manukau","Dep0506","eligible","1389","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Hawke's Bay","Dep0506","eligible","498","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Hutt Valley","Dep0506","eligible","429","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Lakes","Dep0506","eligible","323","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","MidCentral","Dep0506","eligible","544","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","Dep0506","eligible","348","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Northland","Dep0506","eligible","598","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","South Canterbury","Dep0506","eligible","148","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Southern","Dep0506","eligible","646","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Tairawhiti","Dep0506","eligible","166","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Taranaki","Dep0506","eligible","412","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Waikato","Dep0506","eligible","1271","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Wairarapa","Dep0506","eligible","152","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Waitemata","Dep0506","eligible","1404","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0506","eligible","116","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0506","eligible","232","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"Milestone age for CI","DHB of residence","Dep0506","full","# Fully immunised","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"6 months","National Total","Dep0506","full","9324","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Auckland","Dep0506","full","855","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Bay of Plenty","Dep0506","full","568","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Canterbury","Dep0506","full","844","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Capital and Coast","Dep0506","full","335","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Counties Manukau","Dep0506","full","1253","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Hawke's Bay","Dep0506","full","409","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Hutt Valley","Dep0506","full","362","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Lakes","Dep0506","full","191","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"MidCentral","Dep0506","full","398","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Nelson Marlborough","Dep0506","full","276","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Northland","Dep0506","full","397","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"South Canterbury","Dep0506","full","111","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Southern","Dep0506","full","526","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Tairawhiti","Dep0506","full","104","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Taranaki","Dep0506","full","251","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Waikato","Dep0506","full","935","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Wairarapa","Dep0506","full","116","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Waitemata","Dep0506","full","1162","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"West Coast","Dep0506","full","64","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Whanganui","Dep0506","full","167","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","National Total","Dep0506","full","10687","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0506","full","916","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0506","full","686","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0506","full","933","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0506","full","362","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0506","full","1411","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","Dep0506","full","469","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0506","full","388","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0506","full","233","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0506","full","458","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0506","full","304","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Northland","Dep0506","full","525","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0506","full","128","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Southern","Dep0506","full","578","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Tairawhiti","Dep0506","full","124","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0506","full","282","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0506","full","1126","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0506","full","139","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Waitemata","Dep0506","full","1362","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0506","full","70","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0506","full","193","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","National Total","Dep0506","full","11029","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0506","full","963","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0506","full","745","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0506","full","953","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0506","full","388","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0506","full","1408","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","Dep0506","full","452","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0506","full","424","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0506","full","263","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","MidCentral","Dep0506","full","479","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","Dep0506","full","311","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Northland","Dep0506","full","546","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","South Canterbury","Dep0506","full","140","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Southern","Dep0506","full","563","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Tairawhiti","Dep0506","full","132","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Taranaki","Dep0506","full","293","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Waikato","Dep0506","full","1140","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Wairarapa","Dep0506","full","125","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Waitemata","Dep0506","full","1411","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","West Coast","Dep0506","full","71","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Whanganui","Dep0506","full","222","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","National Total","Dep0506","full","9350","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Auckland","Dep0506","full","855","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","Dep0506","full","589","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Canterbury","Dep0506","full","825","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Capital and Coast","Dep0506","full","303","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Counties Manukau","Dep0506","full","1154","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","Dep0506","full","413","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hutt Valley","Dep0506","full","397","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Lakes","Dep0506","full","206","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","MidCentral","Dep0506","full","403","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","Dep0506","full","294","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Northland","Dep0506","full","381","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","South Canterbury","Dep0506","full","140","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Southern","Dep0506","full","503","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
